gene,gene_score_add,pval_gs,chr,tss_pos,gene_score_prom,gene_score_enh,n.cpg.gene,n.cpg.sig.gene,n.cpg.in.eQTR,cpg_id,pos,tss_dist,pval,padj,meth.change
OR14I1,9.39826290939426,0.318,chr1,248845605,8.00916428443434,1.38909862495992,4,0,0,194129,248845528,77,0.0932141436373727,0.52772629953251,9.70093443724831
OR14J1,13.7497990414105,0.188,chr6,29274466,,13.7497990414105,6,0,0,724201,29263767,-10699,0.0338782994959561,0.403219008919921,16.0809706982203
OR14K1,4.56951809043584,0.463,chr1,247901916,3.58713300727469,0.982385083161145,4,0,0,193678,247901546,-370,0.198524714983398,0.644895737279709,3.44054469877525
OR1A1,2.49843014913698,0.398,chr17,3118914,,2.49843014913698,2,0,0,1772089,3110865,-8049,0.367593524408082,0.763374928854995,7.88642892115943
OR1A2,0.086801515508438,0.966,chr17,3100810,-0.086801271350722,2.44157716001209e-07,2,0,0,1772084,3102058,1248,0.795812898464852,0.944701897078459,-1.80784455633073
OR1B1,102.713912796869,0.008,chr9,125391814,102.100683524766,0.613229272102386,2,0,0,1106097,125391780,34,0.011381331739561,0.299658917848795,22.7779185094511
OR1C1,4.55636309957906,0.308,chr1,247921708,4.50771204620873,0.0486510533703363,2,0,0,193687,247919860,1848,0.165913506378808,0.615137578609423,9.18168465243506
OR1D2,1.50508919517405,0.949,chr17,2996290,-0.167950704914364,1.33713849025969,5,0,0,1772004,3004899,-8609,0.262474510958218,0.694927202425542,-5.44700216578958
OR1D4,11.7440727227202,0.072,chr17,3143969,11.6877334114889,0.0563393112312898,3,0,0,1772104,3144869,900,0.0293369856655561,0.388592285675038,15.4707377534929
OR1D5,246.716268653163,0,chr17,2966901,20.7831451354094,225.933123517754,32,2,0,1771963,2937420,29481,0.000134531082820622,0.0932034039129106,35.0964435567155
OR1E1,22.7938447278151,0.454,chr17,3301704,,22.7938447278151,6,0,0,1772218,3285514,16190,0.0373405700694724,0.413900772310523,17.5189902668929
OR1E2,9.54822171430846,0.05,chr17,3337135,,9.54822171430846,2,0,0,1772265,3355610,-18475,0.0666493433736004,0.483411367264855,10.8496734092443
OR1E3,4.60819367062151,0.252,chr17,3019886,,4.60819367062151,1,0,0,1772025,3017352,-2534,0.252931516004767,0.687794488283128,13.0268057474123
OR1F1,591.948314068284,0.003,chr16,3239121,388.190801260927,203.757512807356,28,1,0,1676786,3239476,355,0.00156056060735507,0.173994325782184,48.9171142840718
OR1F12,1.80824640971091,0.809,chr6,28041093,-0.410258917557503,1.3979874921534,5,0,0,722986,28032641,-8452,0.288243478347498,0.7136711679691,-6.23272446778505
OR1F2P,12.5477975349423,0.391,chr16,3265561,,12.5477975349423,3,0,0,1676830,3257535,-8026,0.123778880966504,0.569981290528882,19.3895366940101
OR1G1,19.1718553809482,0.213,chr17,3030845,,19.1718553809482,7,0,0,1772036,3028243,2602,0.0472811131146105,0.441679485997553,-17.290681070492
OR1I1,17.8072015584218,0.776,chr19,15197876,-2.38038619013742,15.4268153682844,10,0,0,1969491,15205417,7541,0.0704083207434854,0.490781431070472,9.11300351855372
OR1J1,32.658482237168,0.109,chr9,125240205,,32.658482237168,5,0,0,1106025,125226629,13576,0.0166658803126804,0.332001919209978,21.3430193542161
OR1J2,2.32124473344532,0.657,chr9,125273080,2.31533761843433,0.0059071150109911,3,0,0,1106043,125273574,494,0.440373053265744,0.802673864252845,7.70226072372124
OR1J4,1.75851194145067,0.775,chr9,125281419,1.74275751497548,0.0157544264751891,2,0,0,1106051,125281568,149,0.567858331444452,0.860795798478099,6.44642971663185
OR1K1,1.62262040287254,0.779,chr9,125562401,1.33541955885658,0.287200844015964,3,0,0,1106174,125563537,1136,0.361763337603593,0.759924866913063,5.7558971318926
OR1L3,3.3604229351271,0.486,chr9,125437408,,3.3604229351271,1,0,0,1106110,125434613,-2795,0.442521536985842,0.803650659247537,-9.81432818351956
OR1L4,18.2220877184709,0.327,chr9,125486268,8.94472426581307,9.27736345265784,7,0,0,1106117,125464241,-22027,0.0264324792186911,0.377397362720919,16.5550957938277
OR1L6,11.6708551217695,0.424,chr9,125512126,10.1051814512818,1.56567367048773,5,0,0,1106142,125512270,144,0.0567843707386738,0.463175497132646,11.2101691239365
OR1L8,3.27855664227207,0.76,chr9,125330756,1.33154158524163,1.94701505703044,3,0,0,1106077,125324412,6344,0.371397805012034,0.765557804165115,-13.2442841305161
OR1M1,29.132793153372,0.74,chr19,9203920,-0.171997010303459,28.9607961430685,22,0,0,1956723,9180706,-23214,0.0256802976403148,0.374538628796503,40.5195853889724
OR1N1,1.46920286462622,0.366,chr9,125289572,,1.46920286462622,1,0,0,1106062,125296336,-6764,0.359753639529579,0.758748143643979,7.77385458316197
OR1N2,13.6014073107005,0.233,chr9,125315390,-12.6842034470043,0.917203863696233,2,0,0,1106073,125314109,-1281,0.17578183858925,0.623991628821977,-9.62778648083781
OR1Q1,5.26917741139843,0.326,chr9,125377016,0.486936129156927,4.7822412822415,3,0,0,1106091,125373234,-3782,0.0705589341728462,0.490954369254806,9.84046205259487
OR1S2,4.02348223391607,0.393,chr11,57971653,,4.02348223391607,2,0,0,1292430,57974430,-2777,0.144957696387489,0.593730340905066,-11.7845253321911
OR2A1,2.48581531748099,0.746,chr7,144015217,,2.48581531748099,2,0,0,920177,144029511,14294,0.521219482317256,0.840963963678952,-4.32612937489412
OR2A1-AS1,68.893361779975,0.152,chr7,144052811,38.6273444092328,30.2660173707421,17,0,8,920232,144062872,-10061,0.0541987689936803,0.457861097383913,15.2305228060582
OR2A12,2.75081687916428,0.206,chr7,143792200,,2.75081687916428,1,0,0,920024,143782945,-9255,0.218749567748962,0.661731065879717,-9.35462952471186
OR2A14,0.84423450416743,0.755,chr7,143826150,,0.84423450416743,2,0,0,920034,143830388,4238,0.593760163086798,0.871396210899801,5.33705915900189
OR2A20P,20.5285558352837,0.278,chr7,144252957,,20.5285558352837,14,0,14,920232,144062872,190085,0.0541987689936803,0.457861097383913,15.2305228060582
OR2A25,0.768325203449166,0.728,chr7,143771312,,0.768325203449166,2,0,0,920009,143760970,-10342,0.553361156822881,0.8546061297209,-4.92595049228897
OR2A4,1.22608129953099,0.929,chr6,132022541,0.0099184484356024,1.21616285109538,3,0,0,780546,132005103,17438,0.58062213157899,0.866163128044474,-5.71234529507074
OR2A42,2.78700291498166,0.73,chr7,143929936,,2.78700291498166,2,0,0,920094,143915668,14268,0.520111827120205,0.840496525199524,-4.312003663126
OR2A5,3.00022787267517,0.789,chr7,143747494,,3.00022787267517,4,0,0,919995,143740020,-7474,0.37911358821767,0.76986593746861,5.9609987335818
OR2A7,2.14737429342586,0.879,chr7,143956721,0.0099184484356024,2.13745584499026,5,0,2,920108,143953236,3485,0.186653937495934,0.634120472755071,6.08409715844714
OR2A9P,58.8208461441726,0.257,chr7,143996613,,58.8208461441726,18,0,0,920150,143991260,-5353,0.0968991594098943,0.533641837024973,30.3971132179489
OR2AE1,38.574267604194,0.145,chr7,99474656,28.6441349143832,9.93013268981083,8,0,0,889668,99468280,6376,0.0373159057677527,0.413828099673228,-8.91221977063784
OR2AG1,0.786397701639579,0.541,chr11,6806247,-0.786397701639579,,1,0,0,1263360,6806429,182,0.511217230800466,0.836473998416624,-4.70466127438329
OR2AG2,75.9563310656431,0.017,chr11,6790188,-0.0532845763562955,75.9030464892868,5,0,0,1263357,6794087,-3899,0.0200069835806702,0.35006581195025,35.7180722364442
OR2AJ1,0.0154924317136824,0.889,chr1,248097067,0.0154924317136824,,1,0,0,193820,248095497,-1570,0.887744466196566,0.971342895665695,0.66378485877509
OR2AK2,17.7578732377699,0.427,chr1,248128633,1.16052459075169,16.5973486470182,3,0,0,193835,248126327,-2306,0.187925272804413,0.635492645822712,-21.3120848659129
OR2AP1,0.211174940870034,0.534,chr12,55968198,,0.211174940870034,1,0,0,1400042,55996560,28362,0.525899930253964,0.842942137422063,3.43436736007164
OR2AT4,20.9146893661994,0.666,chr11,74807935,-7.30092828630057,13.6137610798988,13,0,0,1319608,74775039,32896,0.0929196573780122,0.52736796326203,14.6050209474041
OR2B11,93.4394472953812,0.095,chr1,247615284,20.1506447862093,73.2888025091718,16,0,4,193540,247615880,-596,0.0360176247784233,0.409894522135556,11.2890191948966
OR2B2,71.5350834609262,0.053,chr6,27880174,,71.5350834609262,5,0,0,722932,27887852,-7678,0.0176992672208948,0.338554374599978,19.4701411711838
OR2B3,18.1349938133998,0.113,chr6,29055090,,18.1349938133998,2,0,0,724114,29052818,2272,0.0869111739661431,0.51815084453004,13.2038387311714
OR2B6,10.2643771148401,0.016,chr6,27925018,,10.2643771148401,7,0,0,722957,27968878,43860,0.012779177979351,0.309014073755737,19.8268516101598
OR2C1,50.5019756742309,0.062,chr16,3405888,15.3370538998021,35.1649217744288,8,0,0,1677104,3403156,-2732,0.0529496382341452,0.454876833573619,14.6807700091233
OR2C3,56.5348633862953,0.079,chr1,247697141,,56.5348633862953,2,0,0,193613,247704085,-6944,0.0960467415157742,0.532372944142357,28.2690892734405
OR2D2,3.16981623739113,0.461,chr11,6913731,,3.16981623739113,2,0,0,1263389,6920814,-7083,0.185016747722668,0.632642804488729,7.42050683156264
OR2D3,0.443575291927651,0.728,chr11,6942232,-0.443575291927651,,1,0,0,1263397,6942645,413,0.492454441161887,0.827415909986746,-2.63666552839156
OR2F1,2.71324735299695,0.729,chr7,143657019,-0.000880097273496319,2.71236725572345,4,0,0,919949,143646006,-11013,0.156194784075109,0.605118298766163,11.975207736566
OR2F2,6.53404992310799,0.144,chr7,143632325,1.19352993446746,5.34051998864053,3,0,0,919947,143637204,4879,0.0707128792635826,0.491202022979009,-12.6701533783525
OR2G2,0.353272136560343,0.939,chr1,247751661,0.0421085526877695,0.311163583872574,2,0,0,193629,247746154,-5507,0.74409330072439,0.927762329664459,-2.542678159319
OR2G6,4.86471707154254,0.394,chr1,248684947,4.86471707154254,,2,0,0,194066,248685733,786,0.280572550362729,0.708328273690228,10.3931811375546
OR2H2,68.6852813586244,0.196,chr6,29587455,34.3638306557357,34.3214507028888,52,1,47,723899,28891143,-696312,0.00335443149867407,0.21205529440006,40.7978796498646
OR2J1,2.12088723999795,0.775,chr6,29068619,2.12088723999795,,3,0,0,724118,29067971,-648,0.345573091010437,0.750354839079083,8.44765128309286
OR2J2,10.055052934413,0.346,chr6,29141310,0.016127855189888,10.0389250792231,7,0,0,724156,29133973,-7337,0.0521995553418195,0.453246911254533,13.1468663426021
OR2J3,20.1703015362211,0.428,chr6,29079586,-8.23494514457997,11.9353563916412,7,0,0,724136,29097841,18255,0.102655979794351,0.541696102647807,31.2570080038024
OR2K2,14.382865622683,0.158,chr9,114092504,6.74537646160246,7.63748916108049,6,0,0,1097645,114091217,1287,0.102789298234107,0.541906391974448,9.26386883181857
OR2L1P,15.5615607440553,0.261,chr1,248153568,,15.5615607440553,2,0,0,193850,248147295,-6273,0.124729187408296,0.571087077406115,20.4515879812158
OR2L3,18.7487751499499,0.102,chr1,248223983,0.104729458031063,18.6440456919189,5,0,0,193888,248247643,23660,0.0175950986314076,0.337871633639599,14.1051543807471
OR2L5,11.6400491389051,0.255,chr1,248185249,,11.6400491389051,4,0,0,193865,248181000,-4249,0.124729187408296,0.571087077406115,20.4515879812158
OR2M1P,15.2702495333751,0.105,chr1,248285437,,15.2702495333751,5,0,0,193895,248257003,-28434,0.0151391314541206,0.323497748616982,22.3086063817675
OR2M2,13.3445386610583,0.149,chr1,248343287,,13.3445386610583,5,0,0,193952,248353014,9727,0.0312375843302611,0.395003003806429,23.0529984137071
OR2M3,3.25225647695458,0.482,chr1,248366369,,3.25225647695458,4,0,0,193958,248378431,12062,0.145020221530349,0.593768054361295,11.2708850545511
OR2M4,85.0750182872074,0.033,chr1,248402230,,85.0750182872074,3,0,0,193967,248406695,4465,0.0224311489746454,0.36042759565328,46.2605514718023
OR2M7,0.115572162757253,0.96,chr1,248487870,,0.115572162757253,2,0,0,193996,248494420,-6550,0.726102726220938,0.921372658545986,-2.5568844385926
OR2S2,40.3650366575873,0.428,chr9,35958151,-1.27118366633948,39.0938529912478,13,0,0,1056149,35972199,-14048,0.0775842798267384,0.502772828575512,15.7532759357081
OR2T1,7.25155419389625,0.499,chr1,248569295,4.88051998698872,2.37103420690753,4,0,0,194027,248569960,665,0.163293604588826,0.612524496650155,8.49276969631771
OR2T10,0.419595059451713,0.768,chr1,248757069,,0.419595059451713,2,0,0,194091,248765056,-7987,0.460991710864312,0.812372041929678,-3.63218562876543
OR2T11,13.443030667613,0.124,chr1,248790429,13.443030667613,,2,0,0,194102,248791644,-1215,0.0598061918230279,0.469525251655057,12.0877267180994
OR2T12,24.9975420630659,0.016,chr1,248458880,24.4859492856532,0.511592777412741,2,0,0,193986,248458626,254,0.0175950986314076,0.337871633639599,14.1051543807471
OR2T2,9.55250255441941,0.202,chr1,248616098,5.93350310312361,3.61899945129581,2,0,0,194042,248616174,76,0.109227490299923,0.550616451071801,8.12042471783025
OR2T27,45.5617783450752,0.055,chr1,248814185,,45.5617783450752,3,0,0,194113,248822741,-8556,0.0118018912305705,0.302322211616728,24.8957324870973
OR2T29,32.3830706509967,0.05,chr1,248722792,1.93965286436973,30.443417786627,6,1,0,194075,248714670,8122,0.00326980160706339,0.210619775096232,26.7164090660437
OR2T3,1.048843789072,0.779,chr1,248636651,0.953853918716872,0.0949898703551238,2,0,0,194048,248637363,712,0.567535994443524,0.860678735392058,6.62855220178606
OR2T33,15.1782244720465,0.166,chr1,248437116,12.6457891095954,2.53243536245107,3,0,0,193982,248437205,-89,0.0750381047880275,0.498656324848784,10.6254641876178
OR2T34,0.130229485495345,0.727,chr1,248738058,0.130229485495345,,1,0,0,194084,248737348,710,0.724392578547386,0.92062003286186,1.80279217255157
OR2T35,8.41540818309563,0.153,chr1,248802559,8.41540818309563,,1,0,0,194108,248802485,74,0.140221214970293,0.58843790340117,12.202200470384
OR2T4,5.31261731023242,0.627,chr1,248524882,-0.528184618182225,4.7844326920502,3,0,0,194013,248531172,6290,0.213351357398744,0.657232437634252,7.95537668285343
OR2T5,30.230113099891,0.13,chr1,248651889,2.10302187624831,28.1270912236427,7,1,0,194056,248660015,8126,0.00229268200959923,0.192091642853606,27.2800723664128
OR2T6,1.25254334084227,0.917,chr1,248550909,-0.586473499475648,0.666069841366624,3,0,0,194017,248548165,-2744,0.645493860797012,0.892142364344846,4.16574675566623
OR2T7,6.0860999090936,0.566,chr1,248604417,,6.0860999090936,5,0,0,194030,248589577,-14840,0.0764389250018919,0.500863964308032,10.5150604147905
OR2T8,5.92518841127481,0.729,chr1,248084319,0.0583657413224702,5.86682266995234,8,0,4,193815,248086883,2564,0.214313636874118,0.658054892944939,10.4986200791064
OR2V1,108.32943277263,0.663,chr5,180552304,6.43821897359008,101.89121379904,64,0,0,699189,180558660,-6356,0.0348297600078145,0.406380419270648,32.9674115499351
OR2V2,160.403490371995,0.032,chr5,180581942,,160.403490371995,24,1,0,699238,180597369,15427,0.00620366244727499,0.250684855871616,49.725836559807
OR2W1,2.1857499823065,0.859,chr6,29012952,-2.01584218931639,0.169907792990116,3,0,0,724098,29014914,-1962,0.331424979720149,0.741779571851585,-4.37143161009833
OR2W3,190.959533059668,0.004,chr1,247895587,0.816474553899576,190.143058505768,28,1,20,193748,248020730,125143,0.00957259487260946,0.284898503661863,47.8801675680167
OR2W5,19.2073109771355,0.627,chr1,247654369,6.12377473322241,13.0835362439131,7,0,0,193569,247651633,-2736,0.0726209471448672,0.494080217672445,11.4434764742867
OR2Y1,1.93004172989331,0.99,chr5,180167058,,1.93004172989331,9,0,0,698705,180176023,-8965,0.353825871131235,0.755329923223894,7.22295569966707
OR2Z1,31.2264565930824,0.241,chr19,8841315,-10.0522317965546,21.1742247965278,45,0,0,1956365,8857263,15948,0.0139032741185243,0.316125915112695,-11.145247408294
OR3A2,29.2610081689037,0.562,chr17,3182268,0.0399792074550745,29.2210289614486,9,0,0,1772139,3187729,-5461,0.061209534067238,0.47257650399338,-26.8640303112109
OR3A3,8.36072963048922,0.622,chr17,3323861,,8.36072963048922,5,0,0,1772251,3321218,-2643,0.231331083629348,0.67167851529426,6.39770823097848
OR3A4P,11.4822321942005,0.738,chr17,3213538,2.72549849915095,8.7567336950495,9,0,0,1772159,3220827,7289,0.108459873693208,0.54954959092215,15.9907195241531
OR4A15,7.90484606094099,0.081,chr11,55135359,,7.90484606094099,3,0,0,1290721,55142777,7418,0.0175882754128445,0.337865560729868,-15.8640462360284
OR4A16,3.03337450820689,0.188,chr11,55110676,,3.03337450820689,1,0,0,1290718,55114921,4245,0.16456372541865,0.613896592152067,-7.65741101085307
OR4A47,10.8697986858816,0.125,chr11,48510344,,10.8697986858816,12,0,0,1289716,48450212,-60132,0.0110428524418985,0.297317063624752,17.2167555843839
OR4A5,8.73799009184927,0.736,chr11,51412448,,8.73799009184927,17,0,0,1290577,51241266,171182,0.0261840613145361,0.376473469466993,13.3129612624757
OR4B1,80.2737544880518,0.03,chr11,48238361,31.056153234986,49.2176012530658,19,0,0,1289646,48236784,-1577,0.0171685902813098,0.335491406617347,22.4429258035924
OR4C11,23.2346364047843,0.071,chr11,55371874,3.45368716712572,19.7809492376586,4,0,0,1290791,55382705,-10831,0.0146457920488523,0.320464550759804,32.0710914474232
OR4C12,24.1925243751814,0.044,chr11,50004071,,24.1925243751814,12,0,0,1290305,49999108,4963,0.014922929442945,0.322215359054598,40.3792448125964
OR4C13,43.4651243105704,0.006,chr11,49973942,,43.4651243105704,53,1,0,1290277,49913774,-60168,0.00832794661338209,0.273194501576811,32.379850359933
OR4C15,19.8059911165006,0.245,chr11,55321744,9.0115279956052,10.7944631208954,10,0,0,1290750,55269912,-51832,0.119310323252295,0.564192410979157,21.8675241320566
OR4C16,0.441715593002851,0.893,chr11,55339603,,0.441715593002851,2,0,0,1290769,55334243,-5360,0.407090446665302,0.78525126327506,3.51484276617114
OR4C3,60.7762889391825,0.032,chr11,48346471,,60.7762889391825,3,0,0,1289691,48357245,10774,0.0471543498330276,0.441412035517752,28.2019794899631
OR4C46,30.0591488063023,0.071,chr11,51515281,12.744852382463,17.3142964238393,10,0,0,1290641,51586768,71487,0.0300469587193102,0.390924267004352,22.3538500689702
OR4C5,1.73377270982656,0.694,chr11,48388040,,1.73377270982656,3,0,0,1289708,48419169,-31129,0.341070100928867,0.74779899212173,-11.4331305411302
OR4C6,16.5448469802628,0.106,chr11,55432642,16.4918393488239,0.0530076314388824,4,0,0,1290803,55433952,1310,0.0870040218527858,0.518217799546695,18.8688123555057
OR4D1,43.8306114517731,0.223,chr17,56232514,32.6292859978961,11.201325453877,2,0,0,1836342,56198420,-34094,0.179362800000738,0.627335195638317,-18.40391663545
OR4D10,16.1580513328071,0.156,chr11,59244902,2.94795776611065,13.2100935666964,3,0,0,1292983,59257564,12662,0.131769610177363,0.578994607963649,15.2396158427924
OR4D11,38.1941438893026,0.014,chr11,59271048,37.0289859215535,1.16515796774912,4,0,0,1292992,59271827,779,0.0116226361119487,0.301264455022671,21.7647959587032
